INCIDENT DATE,AGENCY NAME,JURISDICTION,REASON FOR STOP,PERSON TYPE,RACE,ETHNICITY,AGE,GENDER,ENGLISH SPEAKING,ACTION TAKEN,VIOLATION TYPE,SPECIFIC VIOLATION,VIRGINIA CRIME CODE,PERSON SEARCHED?,VEHICLE SEARCHED?,ADDITIONAL ARREST?,PHYSICAL FORCE BY OFFICER,PHYSICAL FORCE BY SUBJECT,RESIDENCY
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,MALE,YES,WARNING,,46.2-716,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,MALE,YES,WARNING,,46.2-735,,YES,YES,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,59,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,39,FEMALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,27,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,60,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,21,FEMALE,YES,CITATION/SUMMONS,,46.2-816,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,34,FEMALE,YES,CITATION/SUMMONS,,46.2-818.2,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,55,MALE,YES,CITATION/SUMMONS,,46.2-818.2,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,FEMALE,YES,NO ENFORCEMENT ACTION,,46.2-821,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,WARNING,,46.2-830,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,49,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,27,MALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,26,FEMALE,YES,WARNING,,46.2-833,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,38,FEMALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,25,MALE,NO,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,38,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,MALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,31,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,74,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,23,MALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,44,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,63,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,45,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,YES,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,56,MALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,40,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Police Department,CHESAPEAKE,CALLS FOR SERVICE,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,35,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,33,MALE,YES,CITATION/SUMMONS,,46.2-1030,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,36,MALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,FEMALE,YES,CITATION/SUMMONS,,46.2-862(i),,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,56,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,MALE,YES,CITATION/SUMMONS,,46.2-1158,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,MALE,YES,CITATION/SUMMONS,,46.2-1030,,YES,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,57,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,23,MALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,28,FEMALE,YES,CITATION/SUMMONS,,46.2-715,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,34,FEMALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,50,MALE,YES,CITATION/SUMMONS,,46.2-825,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,50,MALE,YES,CITATION/SUMMONS,,46.2-300,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,35,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,70,FEMALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,32,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,53,MALE,YES,CITATION/SUMMONS,,46.2-715,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,17,MALE,YES,CITATION/SUMMONS,,46.2-833,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,17,MALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,30,MALE,YES,CITATION/SUMMONS,,46.2-852,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,42,MALE,YES,CITATION/SUMMONS,,46.2-863,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,25,MALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,31,FEMALE,YES,CITATION/SUMMONS,,46.2-1095,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,29,FEMALE,YES,CITATION/SUMMONS,,46.2-862(i),,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,80,FEMALE,YES,CITATION/SUMMONS,,46.2-804,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,55,MALE,YES,CITATION/SUMMONS,,46.2-715,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,37,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,20,MALE,YES,CITATION/SUMMONS,,46.2-833,,YES,YES,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,WHITE,UNKNOWN,50,MALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,UNKNOWN,62,MALE,YES,CITATION/SUMMONS,,46.2-804,,YES,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,ASIAN/PACIFIC ISLANDER,NON-HISPANIC,58,MALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,43,MALE,YES,CITATION/SUMMONS,,46.2-835,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,CITATION/SUMMONS,,46.2-301,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Newport News Police Department,NEWPORT NEWS,EQUIPMENT VIOLATION,Driver,WHITE,UNKNOWN,33,MALE,YES,CITATION/SUMMONS,,46.2-816,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,EQUIPMENT VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,19,MALE,YES,WARNING,,46.2-715,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,23,MALE,YES,WARNING,,46.2-852,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,17,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,23,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,HISPANIC,31,FEMALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,Out of State resident
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,32,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,Out of State resident
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,54,FEMALE,YES,CITATION/SUMMONS,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,66,MALE,NO,WARNING,,46.2-870,,NO,NO,,NO,NO,Unknown
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,27,MALE,YES,WARNING,,46.2-1030,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Suffolk Police Department,SUFFOLK,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,33,MALE,YES,CITATION/SUMMONS,,46.2-300,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,OTHER,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,24,FEMALE,YES,CITATION/SUMMONS,,46.2-845,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,57,FEMALE,YES,CITATION/SUMMONS,,46.2-853,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,CALLS FOR SERVICE,Driver,WHITE,NON-HISPANIC,25,MALE,YES,CITATION/SUMMONS,,46.2-816,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,Isle Of Wight County Sheriff's Office,ISLE OF WIGHT CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,37,FEMALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,Kingsmill Police Department,JAMES CITY CO,OTHER,Driver,WHITE,NON-HISPANIC,45,MALE,YES,WARNING,,18.2-119,,NO,NO,,NO,NO,
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,51,MALE,YES,CITATION/SUMMONS,,46.2-818.2,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,61,MALE,YES,WARNING,,46.2-818.2A,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,47,FEMALE,YES,CITATION/SUMMONS,,46.2-878,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,43,FEMALE,YES,ARREST,,46.2-830,,YES,YES,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,53,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,23,FEMALE,YES,WARNING,,46.2-646,,NO,NO,,NO,NO,Out of State resident
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,67,FEMALE,YES,WARNING,,46.2-818.2A,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,21,FEMALE,YES,CITATION/SUMMONS,,46.2-818.2A,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,44,FEMALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,31,FEMALE,YES,CITATION/SUMMONS,,46.2-646,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,34,FEMALE,YES,WARNING,,46.2-1030,,NO,NO,,NO,NO,Other Virginia jurisdiction resident
7/15/2021 0:00,James City County Police Dept,JAMES CITY CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,32,MALE,YES,WARNING,,46.2-870,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/15/2021 0:00,Chesapeake Bay Bridge-Tunnel Police Dept.,VIRGINIA BEACH,TRAFFIC VIOLATION,Driver,ASIAN/PACIFIC ISLANDER,NON-HISPANIC,28,FEMALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,
7/15/2021 0:00,Chesapeake Bay Bridge-Tunnel Police Dept.,VIRGINIA BEACH,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,51,FEMALE,YES,CITATION/SUMMONS,,46.2-848,,NO,NO,,NO,NO,
7/15/2021 0:00,Virginia Port Authority,NORFOLK,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,MALE,YES,WARNING,,46.2-712,,NO,NO,,NO,NO,Resident of town/city/county of stop
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,65,FEMALE,YES,WARNING,,46.2-888,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,52,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,21,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,30,FEMALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,45,FEMALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,40,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,29,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,16,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,35,MALE,YES,CITATION/SUMMONS,,46.2-862,,NO,NO,,NO,NO,
7/16/2021 0:00,Gloucester County Sheriff's Office,GLOUCESTER CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,21,MALE,YES,CITATION/SUMMONS,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,Boykins Police Department,SOUTHAMPTON CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,44,MALE,YES,CITATION/SUMMONS,,46.2-874,,NO,NO,,NO,NO,Out of State resident
7/16/2021 0:00,Boykins Police Department,SOUTHAMPTON CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,70,FEMALE,YES,WARNING,,46.2-874,,NO,NO,,NO,NO,Out of State resident
7/16/2021 0:00,Branchville Police Department,SOUTHAMPTON CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,28,MALE,YES,CITATION/SUMMONS,,46.2-875,,NO,NO,,NO,NO,Out of State resident
7/16/2021 0:00,Branchville Police Department,SOUTHAMPTON CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,40,MALE,YES,CITATION/SUMMONS,,46.2-1014,,NO,NO,,NO,NO,Out of State resident
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,62,MALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,24,MALE,YES,ARREST,,18.2-266,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,41,MALE,YES,WARNING,,46.2-821,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,33,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,24,MALE,YES,WARNING,,46.2-878,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,64,FEMALE,YES,WARNING,,46.2-804,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,46,FEMALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TERRY STOP,Driver,BLACK OR AFRICAN AMERICAN,NON-HISPANIC,76,FEMALE,YES,NO ENFORCEMENT ACTION,,,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,25,FEMALE,YES,CITATION/SUMMONS,,46.2-830,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,ASIAN/PACIFIC ISLANDER,NON-HISPANIC,72,MALE,YES,WARNING,,46.2-862,,NO,NO,,NO,NO,
7/16/2021 0:00,York - Poquoson Sheriff's Office,YORK CO,TRAFFIC VIOLATION,Driver,WHITE,NON-HISPANIC,34,MALE,YES,WARNING,,46.2-875,,NO,NO,,NO,NO,
